name,city,primary_type,rating,reviews,dropped_at,drop_reason,google_place_id
Dr Bipin Ghanghurde,Mumbai,doctor,4.8,52,Stage 1b: Primary type,primary_type=doctor,ChIJ16-feXLI5zsRkSrQ2QSNOgc
Dr Chaitanya Shah,Pune,doctor,4.9,532,Stage 1b: Primary type,primary_type=doctor,ChIJb-G5Tbm5wjsR-aNRB7lUiE4
Dr Chandrashish Chakravarty - Top Critical Care Specialist In Kolkata | Critical Care Specialist Doctor,Kolkata,doctor,5,3,Stage 1b: Primary type,primary_type=doctor,ChIJawfigAV3AjoRLYaiDrhIx_U
Dr Chandravati | Krishna Medical Centre,Lucknow,doctor,4.4,101,Stage 1b: Primary type,primary_type=doctor,ChIJJ4DdTQv9mzkRznaSV81pYRE
Dr Chavhan's Neuro Physiotherapy clinic,Pune,physiotherapist,5,89,Stage 1b: Primary type,primary_type=physiotherapist,ChIJVb0Yp7HHwjsRciS9xL4QUUw
"Dr Chintan Prajapati (Neurologist, specialised in stroke & neurointervention)",,doctor,5,18,Stage 1b: Primary type,primary_type=doctor,ChIJEf-tQkorXDkRU_yvuf7Ih0M
"Dr Dayananda M, Intensivist, MBBS, MD, IDCCM, PDFCCM",Bengaluru,hospital,5,6,Stage 1b: Primary type,primary_type=hospital,ChIJyUWrlX4NrjsRX8LvJKo54uI
Dr Deepak Aiwale - Neurologist in Thane,,doctor,4.7,30,Stage 1b: Primary type,primary_type=doctor,ChIJf8gV41K75zsRV7ZmEURN4YI
Dr Deepesh Goyal,Jaipur,doctor,4.8,43,Stage 1b: Primary type,primary_type=doctor,ChIJoVhlGeW1bTkRStXh0qWGaSk
Dr Devanshi Patel,,doctor,5,69,Stage 1b: Primary type,primary_type=doctor,ChIJ3VZIRjcrXDkRvx0kpJla0n8
Dr Dhanish Mehendiratta,,doctor,4.9,68,Stage 1b: Primary type,primary_type=doctor,ChIJH8GApczJ5zsRXVrNiwrOQZ0
Dr Dhaval Gupta,Ahmedabad,doctor,5,133,Stage 1b: Primary type,primary_type=doctor,ChIJBZ6EzM-EXjkRy_6UIxxGnmE
Dr Dhaval Patel,Ahmedabad,doctor,5,116,Stage 1b: Primary type,primary_type=doctor,ChIJxdr5heiDXjkRmio2xPqtnkk
"Dr Dixit Gurgaon Best Patients care services ,Nursing Care,Surgical care,Medical equipements",Gurugram,consultant,4.8,33,Stage 1b: Primary type,primary_type=consultant,ChIJEen3iJYZDTkRy2DbTeIh6_k
Dr Ganesh Home Visit Service,,doctor,,0,Stage 1b: Primary type,primary_type=doctor,ChIJ09ebhxu55zsRE-apn_t6oPM
Dr Ganesh Pande | Hand and Neuro Rehab specialist - Physiotherapist Shivajinagar,Pune,physiotherapist,4.8,17,Stage 1b: Primary type,primary_type=physiotherapist,ChIJa9T5y4DAwjsRBs4HGs7OvHY
Dr Geeta Gupta,Delhi,doctor,2.2,5,Stage 1b: Primary type,primary_type=doctor,ChIJ5wwccdgdDTkR14HjLig9hUw
Dr Harsh Shah,Ahmedabad,doctor,4.9,44,Stage 1b: Primary type,primary_type=doctor,ChIJN4YfiwSbXjkR7yxalbaEmpg
Dr Harsha M T |Vascular Interventional Radiologist | Vascular & Veins specialist |,Bengaluru,doctor,5,70,Stage 1b: Primary type,primary_type=doctor,ChIJ6Yr9vM8XrjsRujZwUMX9kMc
Dr Indranil Khan,Kolkata,doctor,4.8,125,Stage 1b: Primary type,primary_type=doctor,ChIJ-TGFIQd6AjoRXli6QHx9qRw
Dr Jaldhara Patel,,doctor,4.9,171,Stage 1b: Primary type,primary_type=doctor,ChIJnTCiTrUrXDkRbAfVAdd_vpc
Dr Jeram Bhandva,Mumbai,physiotherapist,5,197,Stage 1b: Primary type,primary_type=physiotherapist,ChIJJVw2S6fJ5zsRJBXzceTSQPw
Dr Jitendra Agrawal,Pune,doctor,4.4,14,Stage 1b: Primary type,primary_type=doctor,ChIJn3DXzuu_wjsRgXBI4EdVAv4
"Dr Jyoti Dekate, Rainmist Healthcare",,doctor,4.7,263,Stage 1b: Primary type,primary_type=doctor,ChIJ5dGg52y5wjsRTvc-E5Q9iLo
Dr KALIDUTTA DAS,Delhi,hospital,4.8,343,Stage 1b: Primary type,primary_type=hospital,ChIJiyZfZrsdDTkRlqDOQfhtz48
Dr Kamakshi Memorial Multispecialty Centre,Chennai,hospital,4.4,365,Stage 1b: Primary type,primary_type=hospital,ChIJsSrQfZRnUjoRaQ92Licz0vY
Dr Kamal Dureja,Delhi,doctor,4.2,86,Stage 1b: Primary type,primary_type=doctor,ChIJgTV_99XjDDkRP-lyh-iJMIM
Dr Kamran Ali,Delhi,doctor,5,178,Stage 1b: Primary type,primary_type=doctor,ChIJ4QdHmQPhDDkRxCrQMA0mrm8
Dr Kapil Jain,Delhi,doctor,4.9,323,Stage 1b: Primary type,primary_type=doctor,ChIJa2EA_wThDDkRVpqqkGRi-84
Dr Kartik Mehta / Shrey Nurshin Home,,hospital,5,7,Stage 1b: Primary type,primary_type=hospital,ChIJBWdMd6MrXDkRF5ZM5FACzS8
Dr Karuna Goyal,Mumbai,doctor,4.9,135,Stage 1b: Primary type,primary_type=doctor,ChIJ21nHL8LJ5zsRNGCuLPLsgVY
Dr Kashmira P. Chavan,Mumbai,doctor,4,24,Stage 1b: Primary type,primary_type=doctor,ChIJPV6kYgm45zsR3PJa3Tiudq4
Dr Kashyap V Sheth,Ahmedabad,doctor,4.2,81,Stage 1b: Primary type,primary_type=doctor,ChIJwe0XXzObXjkRipfE8m7Gmig
Dr Kathir's OrthoCare,Chennai,doctor,5,205,Stage 1b: Primary type,primary_type=doctor,ChIJWwayE0JdUjoR6mJYRLhDna8
Dr Ketan Deshpande,Pune,doctor,4.9,286,Stage 1b: Primary type,primary_type=doctor,ChIJ6ZFGhK2_wjsRReh8VqEQwlw
Dr Konark Upadhyay,,doctor,,0,Stage 1b: Primary type,primary_type=doctor,ChIJZ6m_K7MrXDkRWHvisllGQf0
Dr Koushik Kidney Care,Hyderabad,doctor,5,469,Stage 1b: Primary type,primary_type=doctor,ChIJHcACjJ6TyzsRpsHHmnK6Eh8
Dr Kriti Arora Neuro Physiotherapist in Faridabad,Faridabad,physiotherapist,5,28,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ4ZA_wgvdDDkRZOTeORVXIic
Dr Kruti Chandarana,Pune,physiotherapist,5,98,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ0SlZ0koDCYURyw6kVOZUxh0
Dr Kulkarni's Whitefield Healthcare,Bengaluru,hospital,4,77,Stage 1b: Primary type,primary_type=hospital,ChIJNVqyOvkNrjsRYm5x75H-nhA
Dr Kunal A Shah,Mumbai,doctor,4.9,245,Stage 1b: Primary type,primary_type=doctor,ChIJpcpIjTLJ5zsR76nnv8Da_xg
Dr Kundan Kharde | Hernia | Gallbladder | Appendix | Piles Doctor,Pune,doctor,4.2,5,Stage 1b: Primary type,primary_type=doctor,ChIJQVfLH2m7wjsRUinRGlFLcA8
Dr M Suresh Babu,Chennai,doctor,4.6,23,Stage 1b: Primary type,primary_type=doctor,ChIJQ0sWkfJnUjoRZ3GJPCzxe3w
Dr M V Chandramouli,Hyderabad,doctor,5,208,Stage 1b: Primary type,primary_type=doctor,ChIJR45wre6ZyzsRnRXCML6-7X4
Dr Manish Jain,Delhi,doctor,5,211,Stage 1b: Primary type,primary_type=doctor,ChIJNcBd8ajhDDkRcYioKK0G11I
Dr Manoj Kumar,Delhi,doctor,5,143,Stage 1b: Primary type,primary_type=doctor,ChIJ2Thf1pcCDTkRRWEUzX2D7hc
Dr Manoj Sharma,Delhi,doctor,4.1,38,Stage 1b: Primary type,primary_type=doctor,ChIJ63B9E-gDDTkRBp2kSZBC_5g
Dr Manseta Hosp Private Limited,Ahmedabad,hospital,4.3,75,Stage 1b: Primary type,primary_type=hospital,ChIJn9sYl1aEXjkRwK-9pSuJCsM
Dr Manvendra singh,Noida,physiotherapist,5,214,Stage 1b: Primary type,primary_type=physiotherapist,ChIJfS38lBPrDDkR6gGWGVzROWk
Dr Maulik P Patel ( Critical Care Specialist/ Intensivist / ICU Doctor ),Ahmedabad,doctor,4.9,131,Stage 1b: Primary type,primary_type=doctor,ChIJh28MSMKFXjkR_Zm5TNfRrOM
Dr Meenakshi Kadam’s NeuroOne,Mumbai,physiotherapist,4.9,73,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ-Vx700rD5zsRR02Q55-29D8
Dr Milan Doshi,Mumbai,doctor,4.9,35,Stage 1b: Primary type,primary_type=doctor,ChIJjVPNfYm35zsRkCaYrdFHpKo
Dr Mitesh Shah Medicare,Ahmedabad,doctor,4.4,14,Stage 1b: Primary type,primary_type=doctor,ChIJIX8tRTmbXjkRqT42wsjA_iM
"Dr Mithilesh Kumar Mishra- Best Pain Specialist in Delhi, Headache Treatment, Back Pain/Knee/Joint Pain Doctor, Fibromyalgia",Delhi,doctor,4.7,67,Stage 1b: Primary type,primary_type=doctor,ChIJsXq2RqECDTkRWOCu2D4bVHE
Dr Mohit Shah,Mumbai,doctor,4.7,88,Stage 1b: Primary type,primary_type=doctor,ChIJYyN8nyq35zsRlY13hTbk7i8
Dr Mohsin khan,Faridabad,doctor,5,420,Stage 1b: Primary type,primary_type=doctor,ChIJoYKPYLjjDDkRyFoEpeVr4eU
Dr Mousam Dey,Kolkata,doctor,,0,Stage 1b: Primary type,primary_type=doctor,ChIJKUa8dgN3AjoREu-7ky0zugg
Dr Mrs. Shubhangi S Lonkar - Sai Shraddha Rehabilitation Centre,Mumbai,physiotherapist,5,2,Stage 1b: Primary type,primary_type=physiotherapist,ChIJk6y1QT-25zsR6yvBHJSHMz0
Dr N Sikkender Kumar Jain,Chennai,consultant,4.8,101,Stage 1b: Primary type,primary_type=consultant,ChIJ4xUWOa1lUjoRqAlXVlQm3R0
Dr Nagur A,Hyderabad,doctor,5,26,Stage 1b: Primary type,primary_type=doctor,ChIJbcQekkSTyzsRGQMae276d1E
Dr Namita Pandey | Breast Cancer Specialist,Mumbai,doctor,5,622,Stage 1b: Primary type,primary_type=doctor,ChIJA050wdHH5zsRhTjvmRUBvKY
Dr Naresh Kumar Krishnamurthy-Consult With Best Orthopaedics Doctor Near Me | Carpal Tunnel Syndrome | 14+ Yrs. of Exp.,Chennai,doctor,5,1,Stage 1b: Primary type,primary_type=doctor,ChIJ506GWCFlUjoRbXsUKD5_Dl8
Dr Naresh kumar |Neuro-Physiotherapist| Paralysis Specialist | Brain Stroke Specialist | Pitampura| Rohini,Delhi,physiotherapist,5,371,Stage 1b: Primary type,primary_type=physiotherapist,ChIJF-WnaAAEDTkR-GSpuwfa_K0
Dr Neema Sharma,Delhi,doctor,4.9,165,Stage 1b: Primary type,primary_type=doctor,ChIJfwfbiXofDTkRTQcw7UwSHVs
Dr Neepa Desai,Mumbai,hospital,4.7,68,Stage 1b: Primary type,primary_type=hospital,ChIJJT8XS9O25zsR6cEy-vSN1J0
Dr Neeraj Tulara,Mumbai,doctor,4.7,63,Stage 1b: Primary type,primary_type=doctor,ChIJv2iCUX_H5zsRM1rJGcyI5Y4
Dr Neha Senior Citizen Home Complex,Noida,hospital,1,1,Stage 1b: Primary type,primary_type=hospital,ChIJwR1YxCbBDDkRYszzocWZnTM
Dr Neha Vats Gupta,Delhi,doctor,3.9,40,Stage 1b: Primary type,primary_type=doctor,ChIJm_-l0H0DDTkRr-QHR2s_GyA
Dr Nikhil Sharma,Delhi,doctor,5,605,Stage 1b: Primary type,primary_type=doctor,ChIJ68O2qw8DDTkRcNRtHlsqoN0
Dr Nilesh Nangre,Pune,doctor,4.4,125,Stage 1b: Primary type,primary_type=doctor,ChIJIzWihHG5wjsRWH9iFga4T8w
Dr Nishant,Ahmedabad,doctor,4.9,176,Stage 1b: Primary type,primary_type=doctor,ChIJPz2JyeqbXjkRDs6p4ybOViE
Dr Nishant Setia Robolens FT 3D Knee Resurfacing Expert,Chandigarh,doctor,5,113,Stage 1b: Primary type,primary_type=doctor,ChIJ7fnizSKTDzkR0qA0SjumNMY
Dr Nithya Vaidya,Mumbai,doctor,4.8,88,Stage 1b: Primary type,primary_type=doctor,ChIJK8p__qy35zsREVfRIxmzC1g
Dr Nitin S Walia | Max Healthcare,Delhi,general_hospital,4,29,Stage 1b: Primary type,primary_type=general_hospital,ChIJ-Ym5rfDhDDkRTEsxUFDDdAQ
Dr Padmashri Parimalam -ObGyn (Velachery/Nanganallur),Chennai,doctor,5,156,Stage 1b: Primary type,primary_type=doctor,ChIJeRIDLgVnUjoRGHj-SDVOdDM
Dr Panikars Speciality Care Center,Mumbai,dental_clinic,4.6,46,Stage 1b: Primary type,primary_type=dental_clinic,ChIJ_yYOcODI5zsR7_KsXQCOL3o
Dr Pankaj Sareen,Delhi,doctor,4.9,80,Stage 1b: Primary type,primary_type=doctor,ChIJq6oatDMcDTkRRLKvxni1aG0
Dr Pankaj Totala,,doctor,5,133,Stage 1b: Primary type,primary_type=doctor,ChIJh9ObT1G5wjsRzzYVdTA3Nqk
Dr Paresh Nath Sen,Kolkata,doctor,4,5,Stage 1b: Primary type,primary_type=doctor,ChIJf0pp5NR2AjoRBvka9ChugoM
Dr Patrawala's Kalpana Nursing Home,Mumbai,hospital,3.9,74,Stage 1b: Primary type,primary_type=hospital,ChIJoYFD0sXI5zsRjvx0B_S_aJU
Dr Pawar's Stroke Clinic,Pune,doctor,4.9,84,Stage 1b: Primary type,primary_type=doctor,ChIJV4WTvbLBwjsRJsIBE6YTU98
Dr Ponkhi Sharma Physiotherapy & Rehabilitation Clinic Jayanagar 7th Block,Bengaluru,physiotherapist,5,5,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ022tWSo-rjsRJtBoxYEhg_M
"Dr Pooja Mutha's ""Physio Rehab"" Clinic",Pune,doctor,4.6,8,Stage 1b: Primary type,primary_type=doctor,ChIJW9LbQyu_wjsR3ngbIhXhz-A
Dr Prabhakar Shetty Mediclinic,Mumbai,doctor,4.4,5,Stage 1b: Primary type,primary_type=doctor,ChIJ52mNjzfJ5zsRFXkh2M42zYw
Dr Prachi Kadu,Mumbai,physiotherapist,5,53,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ9cIwZo6x5zsRIDOPRPvSB1g
Dr Praful Munshi Nursing Home,Ahmedabad,hospital,5,3,Stage 1b: Primary type,primary_type=hospital,ChIJVZqr2ImFXjkRKqNvBK9ul04
Dr Prakash Singh,Delhi,doctor,4.8,39,Stage 1b: Primary type,primary_type=doctor,ChIJ____Pw4DDTkRz2uMG1dnjqM
Dr Pranav Shejul,Pune,doctor,5,46,Stage 1b: Primary type,primary_type=doctor,ChIJi2z9NGi7wjsRSoR2woZ1QHM
Dr Pranay Patel,,doctor,4.9,77,Stage 1b: Primary type,primary_type=doctor,ChIJCxGIHlQrXDkRZx6amZLJMdY
Dr Prashant Puranik,Bengaluru,doctor,5,387,Stage 1b: Primary type,primary_type=doctor,ChIJzYxHBxsVrjsRrYiZYSPAs8s
Dr Prateek Bhatnagar,Hyderabad,doctor,4.9,917,Stage 1b: Primary type,primary_type=doctor,ChIJd_D5EDibyzsRf781R5VWXww
Dr Prathmesh Jain,Ahmedabad,doctor,4.8,23,Stage 1b: Primary type,primary_type=doctor,ChIJTeycw4-dXjkRfNdH3w6Ww0I
Dr Praveen Tittal,Delhi,doctor,4.9,94,Stage 1b: Primary type,primary_type=doctor,ChIJeSNBvA8bDTkRMtg2rcmq6yU
"Dr Pravin Naphade, Neurologist, Aundh",Pune,doctor,4.8,4,Stage 1b: Primary type,primary_type=doctor,ChIJoQ75mjq_wjsRjY3QLEp0rgc
Dr Priya Kumar - A Unit of Shraddha Health Care,Bengaluru,doctor,4.8,145,Stage 1b: Primary type,primary_type=doctor,ChIJC2b-1IoVrjsR99WhwkQOyNA
"Dr Priya Rathi - Best Pain Management Physician in Pune | Non Surgical Spine Treatment Doctor in Shivaji Nagar, Pune",Pune,doctor,5,8,Stage 1b: Primary type,primary_type=doctor,ChIJ7RdY1JrBwjsRk2g6ASBNLV0
Dr R Sarin (online video consultation),Pune,doctor,4.8,26,Stage 1b: Primary type,primary_type=doctor,ChIJlYXZ14i_wjsRxaE9DO3Vb60
Dr RAJESH GOUD,Hyderabad,doctor,5,335,Stage 1b: Primary type,primary_type=doctor,ChIJk29qoHSXyzsRg-8wEeMPx_A
Dr Rachana's Physiotherapy Clinic R & M Rehab Care,Mumbai,physiotherapist,4.9,57,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ_UZgTgXJ5zsRExDE-x2w4yg
Dr Rachna Parmar,Pune,doctor,4.8,326,Stage 1b: Primary type,primary_type=doctor,ChIJcZgnF4S_wjsReufztm8VmLk
Dr Raiba Deshmukh,Pune,doctor,5,82,Stage 1b: Primary type,primary_type=doctor,ChIJLVLcU1i_wjsRo8BOwT3aXZk
Dr Raj Kashyap | Neuro-Physiotherapist | Paralysis | Brain Stroke | SCI | Neuro Rehab Specialist,Delhi,physiotherapist,5,10,Stage 1b: Primary type,primary_type=physiotherapist,ChIJwWxxjIgBDTkRumYShdu6S3I
Dr Rajan Modi,Mumbai,doctor,4.9,92,Stage 1b: Primary type,primary_type=doctor,ChIJO6brjiC35zsRGHQvg4KH2pc
Dr Rajendra Latkar,Pune,doctor,4.3,43,Stage 1b: Primary type,primary_type=doctor,ChIJ_eDV92S_wjsRZARb-eqvvbY
Dr Rajesh Dhake,Pune,doctor,4.9,416,Stage 1b: Primary type,primary_type=doctor,ChIJw602UXy5wjsRZtPxSq2A6DA
Dr Rakesh Panchal,Ahmedabad,consultant,,0,Stage 1b: Primary type,primary_type=consultant,ChIJ17_Vsi4rXDkRPOcOSE_RMLY
Dr Rakesh Rajput,Kolkata,doctor,3.8,92,Stage 1b: Primary type,primary_type=doctor,ChIJS9yC0P9zAjoRW_HequELyHk
Dr Ramkrishna Sashtri - Samiksha Nursing home,,place_of_worship,5,1,Stage 1b: Primary type,primary_type=place_of_worship,ChIJxbGmhRF3AjoR4wa5U9LhlLc
Dr Ramnik Sabharwal,Delhi,doctor,4.8,71,Stage 1b: Primary type,primary_type=doctor,ChIJQ-7KjE4DDTkRS1HOK9RuHAk
Dr Rashmikant M Shah,Ahmedabad,physiotherapist,4.9,13,Stage 1b: Primary type,primary_type=physiotherapist,ChIJq6o63fyEXjkRU02G9AYK0nk
Dr Rathijit Mitra,Kolkata,doctor,4.9,45,Stage 1b: Primary type,primary_type=doctor,ChIJTar4NYt3AjoRlJ7-OvcRNDQ
Dr Richa Chaurasia,,doctor,5,102,Stage 1b: Primary type,primary_type=doctor,ChIJO3BvSt_J5zsR81CF8ai2DEY
Dr Ritu Kaur Kalsi,Mumbai,physiotherapist,4.8,102,Stage 1b: Primary type,primary_type=physiotherapist,ChIJO_xMu8i35zsRxPyhNVJ-Yc8
Dr Rizwan Khan,Pune,doctor,4.9,93,Stage 1b: Primary type,primary_type=doctor,ChIJBf0k7X3BwjsR9Y5Y9K92jso
Dr Rohit Kumar,Kolkata,doctor,4.9,179,Stage 1b: Primary type,primary_type=doctor,ChIJKb9t5jt3AjoRF-hd2uxCwCQ
Dr Rohit Shool - Hernia | Varicose Veins | Appendix | Lipoma | Circumcision | Phimosis,Pune,doctor,4.8,27,Stage 1b: Primary type,primary_type=doctor,ChIJkxcdDzm_wjsRdeTBQwVLeSE
Dr Sachin Bidwai| Ethea Healthcare | General Physician,,hospital,4.9,123,Stage 1b: Primary type,primary_type=hospital,ChIJvcb1Z2W5wjsRB12dS2fYFLA
Dr Sagar mundada,Mumbai,doctor,4.9,137,Stage 1b: Primary type,primary_type=doctor,ChIJG-iIp2HH5zsRgW4KHyYXtVs
Dr Sahil Singla,Delhi,doctor,4.9,108,Stage 1b: Primary type,primary_type=doctor,ChIJa3rUL8v7DDkRgeUUEESyNpE
Dr Sambit Nanda,Mumbai,doctor,4.9,55,Stage 1b: Primary type,primary_type=doctor,ChIJIX9Mt8rJ5zsRgL1ns_cJHvU
"Dr Sameer Chaudhari,",Mumbai,doctor,4.9,635,Stage 1b: Primary type,primary_type=doctor,ChIJx6ckms3D5zsRo5IAKzZ2lj0
Dr Sameer Dani,Ahmedabad,hospital,4.4,79,Stage 1b: Primary type,primary_type=hospital,ChIJ____P_WEXjkRQJfHFkl1z0c
Dr Sandeep Chauhan Best Neuro Physiotherapist in Delhi NCR,Faridabad,physiotherapist,5,20,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ80sJyj_dDDkRUC0IpA2TWFo
Dr Sandeep Jain,Mumbai,doctor,4.7,282,Stage 1b: Primary type,primary_type=doctor,ChIJzbI0HPy25zsRd_ScV28fcy0
Dr Sangram Karandikar,Mumbai,doctor,4.9,146,Stage 1b: Primary type,primary_type=doctor,ChIJh_C8AL_D5zsRgoiiCimb_ZQ
Dr Sanjay Bhattacharyya,Kolkata,doctor,4.5,24,Stage 1b: Primary type,primary_type=doctor,ChIJiUNWGdR2AjoRmAk9asguMUM
Dr Santosh Teli,Pune,doctor,4.7,47,Stage 1b: Primary type,primary_type=doctor,ChIJx2jjrSa5wjsRWY2yyBbQYeI
Dr Sanyam's Nursing Home,Delhi,hospital,4.9,344,Stage 1b: Primary type,primary_type=hospital,ChIJT7oQ-oTjDDkREYgmDZC_K_0
Dr Sarita Patil,Pune,doctor,5,39,Stage 1b: Primary type,primary_type=doctor,ChIJ-ZrQMgG_wjsRlw8R35wIJFY
Dr Saumyajit Basu,Kolkata,doctor,4.3,180,Stage 1b: Primary type,primary_type=doctor,ChIJJV-FZlF3AjoRlCxlkYOJPFU
Dr Sayan Ghosh(PT),Kolkata,physiotherapist,5,70,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ46dp8GJ3AjoRzf_iI1QTEl4
Dr Shailesh Jain,Delhi,doctor,4.8,309,Stage 1b: Primary type,primary_type=doctor,ChIJbypt39IDDTkRMKEIR8_9PFQ
Dr Shakti Singh Deora,Ahmedabad,doctor,4.9,66,Stage 1b: Primary type,primary_type=doctor,ChIJu6G3edqFXjkR2VgZ2Y5lVmo
Dr Shallu Verma,Faridabad,doctor,4.8,316,Stage 1b: Primary type,primary_type=doctor,ChIJ3_hR1zLdDDkR91acNJRi8S8
Dr Shardul Lokare,Mumbai,doctor,4.9,85,Stage 1b: Primary type,primary_type=doctor,ChIJmx9K3tSw5zsRysMLjhDgOfU
Dr Shashank Behere,Pune,doctor,3.8,25,Stage 1b: Primary type,primary_type=doctor,ChIJAQAAADm_wjsR-2RcBr0NquQ
Dr Shazia A R Waghoo,Mumbai,doctor,4.9,68,Stage 1b: Primary type,primary_type=doctor,ChIJEywu9-TJ5zsRllS3GrQUYn4
Dr Shinjini Pande,Mumbai,doctor,5,1289,Stage 1b: Primary type,primary_type=doctor,ChIJ9dMxDNO35zsRysdWfor_HRE
Dr Shirish Birajdar,Pune,physiotherapist,5,159,Stage 1b: Primary type,primary_type=physiotherapist,ChIJXVdXgja_wjsRAR8Szc_Xme8
Dr Shitij Bali,Delhi,doctor,4.4,34,Stage 1b: Primary type,primary_type=doctor,ChIJpwnWK2L9DDkRoyTW0Wq4k-g
Dr Shivali jain - Heal nd Fit centre,Ghaziabad,physiotherapist,4.8,47,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ4TkbOVnzDDkR6-1UCW8gQHo
Dr Shivangi Choudhary,Faridabad,physiotherapist,5,3,Stage 1b: Primary type,primary_type=physiotherapist,ChIJQyXOPTPdDDkR6BynabqhAIc
Dr Shrinivas Tambe,Pune,doctor,4.9,233,Stage 1b: Primary type,primary_type=doctor,ChIJQ1VxM9K-wjsR5GzN4YFKrXM
Dr Somajita Chattopadhyay (Chakraborty),Kolkata,doctor,4.6,132,Stage 1b: Primary type,primary_type=doctor,ChIJr4Ay1xB3AjoRnQYFV-wtp38
Dr Soundappan Brain & Spine Speciality Center,Chennai,doctor,4.6,41,Stage 1b: Primary type,primary_type=doctor,ChIJ64jA9nFnUjoRhQmSw8WsX_c
Dr Sudhir Kalhan,Delhi,consultant,4.8,46,Stage 1b: Primary type,primary_type=consultant,ChIJj0yQV_oDDTkREHZnssdcsic
Dr Sujit Prasad,Mumbai,doctor,4.8,34,Stage 1b: Primary type,primary_type=doctor,ChIJ7wwFu77D5zsRXsButjLaIeM
Dr Sumanth L,Bengaluru,doctor,5,103,Stage 1b: Primary type,primary_type=doctor,ChIJaYwLFx9trjsRPlvI2Ksumhw
"Dr Sumeet Dhawan DM, PGI, CHD",Chandigarh,doctor,4.8,422,Stage 1b: Primary type,primary_type=doctor,ChIJybnGxD_tDzkR1g_FIKXGYzs
Dr Sumit Jain Sethia,Kolkata,doctor,4.9,126,Stage 1b: Primary type,primary_type=doctor,ChIJ07d2M513AjoR9mx7PR-GjuU
Dr Suresh Singh ( Home care therapist),Delhi,physiotherapist,4.9,69,Stage 1b: Primary type,primary_type=physiotherapist,ChIJWVkkvDsBDTkR13-blVr9eUg
Dr Suryakant A Mane' s Janani Nursing Home,Pune,doctor,4.9,15,Stage 1b: Primary type,primary_type=doctor,ChIJYWXFp2XAwjsRZuqAqoj47qE
Dr Sushil Dilip Deshmukh,Pune,doctor,4.9,228,Stage 1b: Primary type,primary_type=doctor,ChIJ84NXHh7BwjsR9oyEEGTiVHk
Dr Sushil Kulkarni,,doctor,4.7,163,Stage 1b: Primary type,primary_type=doctor,ChIJ772X9LO5wjsRo9jtnEUq1ZQ
Dr Sushma Sharma-Best Neurologist in Faridabad | Migraine| Stroke | Epilepsy | Headache Specialist in Faridabad,Faridabad,doctor,4.5,150,Stage 1b: Primary type,primary_type=doctor,ChIJKR_g-NbdDDkRp4rBkR2KBw4
Dr Swaraj Mohapatra (PHYSIOTHERAPIST) Neurophysiotherapist I Newtown,,physiotherapist,5,3,Stage 1b: Primary type,primary_type=physiotherapist,ChIJ9Zlpsol1AjoRBALApfXIJDE
Dr T Siva Prasad - Pain Management Specialist,Hyderabad,doctor,4.4,20,Stage 1b: Primary type,primary_type=doctor,ChIJ4RVs6UmXyzsRcdBOh6gHw2I
Dr Taher Kadiwala (PT) [Be Young Physiotherapy and Rehab Centre],Mumbai,physiotherapist,4.9,130,Stage 1b: Primary type,primary_type=physiotherapist,ChIJzcLWGnXP5zsRcJOjqu1l3vo
Dr Titixa’s Physio Rehab,Ahmedabad,physiotherapist,5,83,Stage 1b: Primary type,primary_type=physiotherapist,ChIJL_OgZAODXjkRt5uh-0gw658
Dr Ushma's World Of Wellness,Mumbai,physiotherapist,4.9,36,Stage 1b: Primary type,primary_type=physiotherapist,ChIJjTq06lO35zsREVJj1TMDsKo
Dr Vandana Kadel - Petals Fetal Care - Best Fetal Medicine & Fetal Therapy Center in Pune,Pune,doctor,5,82,Stage 1b: Primary type,primary_type=doctor,ChIJfWnTxOq_wjsRuuNz_Nq4gT4
Dr Varsha Rana - Female Consultant,Pune,consultant,5,6,Stage 1b: Primary type,primary_type=consultant,ChIJ34PoMyK7wjsRTcyEJKtu6-Q
Dr Vicky Jain,Mumbai,doctor,4.9,92,Stage 1b: Primary type,primary_type=doctor,ChIJgz7cBhq35zsR57wyWxHXM5U
Dr Vijay K Panikar - Speciality Care Centre,Mumbai,doctor,4.4,106,Stage 1b: Primary type,primary_type=doctor,ChIJfacDuDjJ5zsRhWHObN0X1Hc
Dr Vijay Shetty,Mumbai,doctor,4.8,116,Stage 1b: Primary type,primary_type=doctor,ChIJ7eNPBdPH5zsR7dUVATVprKE
Dr Vikas Panwar,Delhi,doctor,4.9,360,Stage 1b: Primary type,primary_type=doctor,ChIJf80FdDHiDDkR4efHR5pNgKM
Dr Vikram Amale - best General physician Wakad hinjawadi ravet,Pune,doctor,4.9,77,Stage 1b: Primary type,primary_type=doctor,ChIJ5fZsOEK5wjsRfY4JP9d5nEM
